Switching to IMU channel 1,,,,,,,,,,
20:29.7,0,2.04,2.511,9.728,-187.617,-190.748,-95.096,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:29.8,1,3.256,1.648,9.414,206.678,-184.765,20.313,-0.366,-0.231,-0.034
20:29.9,1,3.334,2.197,9.218,137.183,-183.652,-4.174,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:30.0,0,2.118,1.687,9.924,-241.322,-39.096,-117.704,-0.266,-0.336,0.158
20:30.1,0,2.707,0.392,9.454,-171.13,88.626,-48.626,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:30.2,1,4.746,2.393,8.238,40.348,-179.478,28.522,-0.366,-0.231,-0.034
20:30.3,1,5.296,2.314,8.238,73.53,-70.817,16.696,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:30.4,0,2.197,-0.157,9.846,-3.548,-62.957,-66.017,-0.266,-0.336,0.158
20:30.5,0,2.275,-0.588,10.317,-153.739,-49.948,-20.243,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:30.6,1,5.649,2.824,7.845,46.33,-147.826,-61.078,-0.366,-0.231,-0.034
20:30.7,1,6.041,2.942,7.414,-22.261,-185.113,-70.4,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:30.8,0,3.099,-0.785,9.336,-176.904,-74.991,-220.452,-0.266,-0.336,0.158
20:30.9,0,3.177,-0.745,9.532,-118.609,2.783,-191.93,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
