02:56.5,1,-2.197,1.255,9.257,-21.287,6.191,-54.887,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:56.6,0,1.491,8.355,-6.159,105.739,-75.409,-69.704,-0.376,0.114,0.159
02:56.7,0,2.236,8.081,-6.512,122.087,-19.965,-15.722,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:56.8,1,-1.961,1.255,9.179,-38.191,48.904,-104.07,-0.366,-0.055,-0.017
02:56.9,1,-2.354,1.177,9.14,-52.383,-8.904,-77.148,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:57.0,0,2.001,7.767,-6.59,48.139,-85.287,-5.565,-0.376,0.114,0.159
02:57.1,0,1.804,7.532,-6.629,144.417,34.783,-17.183,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:57.2,1,-2.197,0.941,9.14,-41.183,-28.035,8.139,-0.366,-0.055,-0.017
02:57.3,1,-1.961,0.824,8.904,-13.843,19.965,5.704,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:57.4,0,1.255,7.414,-6.982,-6.609,-134.957,-21.357,-0.376,0.114,0.159
02:57.5,0,1.412,7.296,-7.296,43.757,-66.783,-10.226,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:57.6,1,-2.001,0.902,9.022,22.191,19.339,5.009,-0.366,-0.055,-0.017
02:57.7,1,-1.922,1.216,9.061,19.826,26.435,4.591,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:57.8,0,1.804,7.335,-7.061,16.278,16.487,8.904,-0.376,0.114,0.159
02:57.9,0,1.216,7.335,-7.1,-20.522,-38.678,15.513,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:58.0,1,-2.197,1.216,9.061,34.783,-16.904,-3.478,-0.366,-0.055,-0.017
02:58.1,1,-2.197,1.216,8.983,-16.07,-47.026,-100.8,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:58.2,0,1.569,7.885,-7.453,-234.435,45.357,40.626,-0.376,0.114,0.159
02:58.3,0,1.53,7.688,-7.139,-350.957,-38.678,-17.113,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:58.4,1,-0.981,1.02,9.179,-14.052,21.774,-4.939,-0.366,-0.055,-0.017
02:58.5,1,-1.177,0.902,9.179,-35.339,20.452,5.496,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:58.6,0,2.707,8.669,-5.021,-240.487,4.522,-11.13,-0.376,0.114,0.159
02:58.7,0,3.02,8.983,-4.786,-130.574,240.07,67.617,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:58.8,1,-1.491,1.098,9.454,11.478,95.374,30.748,-0.366,-0.055,-0.017
02:58.9,1,-1.608,1.138,9.375,12.8,68.8,22.609,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:59.0,0,2.942,9.454,-3.373,-612.522,-298.922,193.043,-0.376,0.114,0.159
02:59.1,0,2.746,9.571,-2.942,-153.391,345.183,108.104,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:59.2,1,-1.687,1.334,8.944,2.226,28.104,13.843,-0.366,-0.055,-0.017
02:59.3,1,-1.922,1.294,9.297,-16.209,-23.304,-8.765,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:59.4,0,3.099,10.12,-0.235,-447.93,-75.409,-6.678,-0.376,0.114,0.159
02:59.5,0,3.491,9.767,-0.078,-268.452,201.252,119.165,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:59.6,1,-1.883,1.177,9.493,-10.226,-26.783,-7.652,-0.366,-0.055,-0.017
02:59.7,1,-1.804,0.785,9.924,-37.009,20.591,-82.226,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:59.8,0,3.099,9.728,1.569,-282.157,-39.513,3.409,-0.376,0.114,0.159
02:59.9,0,4.04,8.904,1.804,-98.504,118.47,145.53,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:00.0,1,-1.883,1.373,9.061,50.157,-69.078,22.678,-0.366,-0.055,-0.017
03:00.1,1,-1.491,1.216,9.297,23.652,-89.6,3.617,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
03:00.2,0,3.334,9.061,2.942,-208.557,252.87,97.252,-0.376,0.114,0.159
03:00.3,0,3.491,8.904,4.511,-322.574,43.896,26.783,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:00.4,1,-2.001,1.451,8.983,-27.339,3.896,3.548,-0.366,-0.055,-0.017
03:00.5,1,-1.844,1.726,9.297,-53.565,-80.904,9.043,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
03:00.6,0,2.903,8.904,4.982,-390.539,-66.365,-114.157,-0.376,0.114,0.159
03:00.7,0,2.04,8.63,5.845,-377.461,-4.522,-77.357,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:00.8,1,-1.765,1.608,8.983,18.991,159.165,68.104,-0.366,-0.055,-0.017
03:00.9,1,-1.922,1.687,8.316,-3.061,-10.296,98.435,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
03:01.0,0,0.824,7.257,7.492,-348.591,35.061,-29.009,-0.376,0.114,0.159
03:01.1,0,3.766,5.296,8.63,-27.965,578.922,110.4,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:01.2,1,-2.118,1.922,9.689,63.722,75.965,-52.174,-0.366,-0.055,-0.017
03:01.3,1,-1.765,1.491,10.16,-30.539,-46.678,2.157,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
03:01.4,0,1.844,4.158,8.748,-93.913,85.635,-58.852,-0.376,0.114,0.159
03:01.5,0,-0.471,4.276,9.493,-148.591,-107.2,9.113,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:01.5,1,-1.726,1.491,9.611,21.148,81.67,28.104,-0.366,-0.055,-0.017
03:01.6,1,-2.04,1.491,9.728,23.443,118.191,-21.287,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
03:01.7,0,0.353,4.158,9.493,-57.183,40.974,-29.843,-0.376,0.114,0.159
03:01.8,0,0.471,3.53,9.179,-12.591,8.209,-21.357,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:01.9,1,-2.197,1.373,9.611,-44.591,-63.165,-11.687,-0.366,-0.055,-0.017
03:02.0,1,-1.844,1.373,9.454,-14.052,-24.765,-45.983,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
03:02.1,0,-0.628,6.119,9.571,446.052,181.357,-53.565,-0.376,0.114,0.159
03:02.2,0,0.981,5.099,6.904,311.791,-300.8,51.13,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
03:02.3,1,-1.844,1.53,9.179,-8.904,-27.2,12.243,-0.366,-0.055,-0.017
03:02.4,1,-2.001,1.412,8.944,-18.504,-62.4,8.696,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
